Link,Name,Mileage,Engine Capacity,Year of manufacture,Fuel type,Price
https://gratka.pl/motoryzacja/bmw-seria-5-vii-f90-m5-competition-4-4-m5-competition-625km-pakiet-competition-m/ob/30694897,BMW SERIA 5 VII (F90) M5 Competition 4.4 M5 Competition (625KM) | Pakiet Competition + M,NaN,4395 cm3,2023,benzyna,692 400zł
https://gratka.pl/motoryzacja/bmw-seria-2-gran-coupe-218i-m-sport-gran-coupe-218i-m-sport-1-5-136km/ob/30694885,BMW SERIA 2 Gran Coupe 218i M Sport Gran Coupe 218i M Sport 1.5 (136KM),38300,1499 cm3,2022,benzyna,155 000zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-m-sport-3-0-xdrive30d-286km-m-sport-pakiet-innowacji/ob/30694877,BMW X5 G05 xDrive30d M Sport 3.0 xDrive30d (286KM) M Sport | Pakiet Innowacji +,NaN,2993 cm3,2023,diesel,425 000zł
https://gratka.pl/motoryzacja/bmw-seria-5-vii-f90-touring-520d-m-sport-2-0-184km-pakiet-m-sport/ob/30694845,BMW SERIA 5 VII (F90) Touring 520d M Sport 2.0 (184KM) | Pakiet M Sport,9300,1995 cm3,2022,diesel,259 900zł
https://gratka.pl/motoryzacja/bmw-seria-5-vii-f90-520d-xdrive-2-0-520d-xdrive-190km/ob/30694835,BMW SERIA 5 VII (F90) 520d xDrive 2.0 520d xDrive (190KM),29300,1995 cm3,2021,diesel,199 900zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-2-0-128ti-sport-265km-pakiet-business/ob/30694823,BMW SERIA 1 F40 2.0 128ti sport (265KM) | Pakiet Business,NaN,1998 cm3,2023,benzyna,227 400zł
https://gratka.pl/motoryzacja/bmw-xdrive60-544km-dach-panoramiczny/ob/30694821,BMW xDrive60 (544KM) | Dach panoramiczny,650,NaN,2023,napęd elektryczny,706 200zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive40d-m-sport-3-0-340km-pakiet-innowacji/ob/30694791,BMW X6 G06 xDrive40d M Sport 3.0 (340KM) | Pakiet Innowacji,NaN,2993 cm3,2023,diesel,465 500zł
https://gratka.pl/motoryzacja/citroen-c3-pluriel/ob/30687159,Citroen C3 Pluriel,149000,1400 cm3,2007,diesel,8 900zł
https://gratka.pl/motoryzacja/volvo-c30-i/ob/30687153,Volvo C30 I,190000,1600 cm3,2010,diesel,21 900zł
https://gratka.pl/motoryzacja/volkswagen-multivan/ob/30686965,Volkswagen Multivan,350000,2000 cm3,2016,diesel,146 900zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-m-sport-3-0-xdrive30d-286km-m-sport-pakiet-innowacji/ob/30684399,BMW X6 G06 xDrive30d M Sport 3.0 xDrive30d (286KM) M Sport | Pakiet Innowacji +,NaN,2993 cm3,2023,diesel,437 900zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-m-sport-3-0-xdrive30d-286km-m-sport-pakiet-innowacji/ob/30684381,BMW X6 G06 xDrive30d M Sport 3.0 xDrive30d (286KM) M Sport | Pakiet Innowacji +,NaN,2993 cm3,2023,diesel,437 900zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-m-sport-3-0-xdrive30d-286km-pakiet-sportowy-m-pro-in/ob/30684365,BMW X6 G06 xDrive30d M Sport 3.0 xDrive30d (286KM) | Pakiet Sportowy M Pro + In,NaN,2993 cm3,2023,diesel,437 900zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-m-sport-sport-aut-3-0-xdrive30d-m-sport-sport-aut-286km/ob/30684351,BMW X5 G05 xDrive30d M Sport sport-aut 3.0 xDrive30d M Sport sport-aut (286KM),NaN,2993 cm3,2023,diesel,428 900zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-m-sport-xdrive30d-m-sport-3-0-286km-pakiet-sportowy-m/ob/30684315,BMW X5 G05 xDrive30d M Sport xDrive30d M Sport 3.0 (286KM) | Pakiet Sportowy M,NaN,2993 cm3,2023,diesel,428 900zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-m-sport-2-0-120i-178km-m-sport-ogrzewane-fotele-przednie/ob/30684277,BMW SERIA 1 F40 M Sport 2.0 120i (178KM) M Sport | Ogrzewane fotele przednie,NaN,1998 cm3,2023,benzyna,160 600zł
https://gratka.pl/motoryzacja/bmw-x1-sdrive18i-m-sport-1-5-136km-pakiet-premium/ob/30684271,BMW X1 sDrive18i M Sport 1.5 (136KM) | Pakiet Premium,NaN,1499 cm3,2023,benzyna,202 100zł
https://gratka.pl/motoryzacja/bmw-x6-g06-m-sport-xdrive40d-340km-m-sport-hak-pakiet-innowacji-busin/ob/30684269,BMW X6 G06 M Sport xDrive40d (340KM) |M SPORT| + Hak + Pakiet Innowacji + Busin,NaN,2993 cm3,2023,diesel,456 900zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-m-sport-120i-178km-m-sport-podgrzewane-fotele-asystent-parko/ob/30684267,BMW SERIA 1 F40 M Sport 120i (178KM) M-Sport | Podgrzewane Fotele + Asystent Parko,NaN,1998 cm3,2023,benzyna,172 990zł
https://gratka.pl/motoryzacja/bmw-x5-g05-m-sport-3-0-xdrive30d-286km-pakiet-innowacji/ob/30684265,BMW X5 G05 M Sport 3.0 xDrive30d (286KM) | Pakiet Innowacji,NaN,2993 cm3,2023,diesel,428 900zł
https://gratka.pl/motoryzacja/bmw-x4-ii-xdrive20d-m-sport-2-0-190km-pakiet-business-class/ob/30684263,BMW X4 II xDrive20d M Sport 2.0 (190KM) | Pakiet Business Class,NaN,1995 cm3,2023,diesel,297 300zł
https://gratka.pl/motoryzacja/bmw-4-4-653km-pakiet-m-driver/ob/30684259,BMW 4.4 (653KM) | Pakiet M Driver,NaN,4395 cm3,2023,technologia hybrydowa,929 600zł
https://gratka.pl/motoryzacja/bmw-seria-2-coupe-3-0-m2-460km-pakiet-m-driver-harman-kardon-m-shadowli/ob/30684257,BMW SERIA 2 Coupe 3.0 M2 (460KM) | Pakiet M Driver + Harman Kardon + M Shadowli,NaN,2993 cm3,2023,benzyna,356 900zł
https://gratka.pl/motoryzacja/skoda-yeti-i-4x4-2-0tdi-150km-klima-tempomat-pdc-sliczna/ob/30683673,Skoda Yeti I 4x4*2.0TDi*150KM*Klima*Tempomat*PDC*Śliczna,65000,2000 cm3,2015,diesel,59 200zł
https://gratka.pl/motoryzacja/skoda-karoq-sport-line-navi-kamera-z-niemiec-sliczna/ob/30683669,Skoda Karoq Sport Line*Navi*Kamera*z Niemiec*Śliczna,171000,1500 cm3,2019,benzyna,99 500zł
https://gratka.pl/motoryzacja/seat-ateca-navi-klimatronik-kamera-pdc-z-niemiec-sliczana/ob/30683667,SEAT Ateca Navi*Klimatronik*Kamera*PDC*z Niemiec*Śliczana,161000,1000 cm3,2019,benzyna,83 700zł
https://gratka.pl/motoryzacja/seat-arona-xcellence-kamera-navi-klimatronik-z-niemiec-sliczny/ob/30683663,SEAT Arona Xcellence*Kamera*Navi*Klimatronik*z Niemiec*Śliczny,9000,1000 cm3,2021,cng,105 500zł
https://gratka.pl/motoryzacja/renault-kadjar-i-automat-klimatronik-boese-z-niemec-sliczny/ob/30683655,Renault Kadjar I Automat*Klimatronik*Boese*Z Niemec *Śliczny,170000,1200 cm3,2017,benzyna,69 700zł
https://gratka.pl/motoryzacja/peugeot-3008-ii-131km-navi-klimatronik-kamera-pdc-swiezo-sprowadzony-z-niemiec-slicz/ob/30683651,Peugeot 3008 II 131KM*Navi*Klimatronik*Kamera*PDC*Świeżo Sprowadzony z Niemiec*Ślicz,169000,1200 cm3,2018,benzyna,79 700zł
https://gratka.pl/motoryzacja/opel-mokka-cosmo-navi-klimatronik-pdc-led-polecam/ob/30683647,Opel Mokka Cosmo*Navi*Klimatronik*PDC*Led*Polecam,170000,1600 cm3,2017,diesel,62 500zł
https://gratka.pl/motoryzacja/opel-insignia-ii-country-tourer-4x4-sliczna/ob/30683645,Opel Insignia II Country Tourer 4x4*Śliczna,83000,2000 cm3,2018,diesel,93 500zł
https://gratka.pl/motoryzacja/opel-astra-j-navi-klima-sliczna/ob/30683641,Opel Astra J Navi*Klima*Śliczna,199000,1700 cm3,2012,diesel,24 500zł
https://gratka.pl/motoryzacja/opel-astra-h-automat-zarejestrowana/ob/30683639,Opel Astra H Automat*Zarejestrowana,160000,1600 cm3,2006,benzyna,11 200zł
https://gratka.pl/motoryzacja/nissan-qashqai-ii-tekna-kamera360-panorama-navi-bi-led-klimatronik-sliczny/ob/30683635,Nissan Qashqai II Tekna*Kamera360*Panorama*Navi*Bi-led*Klimatronik*Śliczny,180000,1500 cm3,2018,diesel,82 500zł
https://gratka.pl/motoryzacja/mercedes-benz-amg-salon-polska/ob/30683631,Mercedes-Benz AMG*Salon Polska,70000,2100 cm3,2018,diesel,168 888zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-c-w205-180-navi-klimatronik/ob/30683627,Mercedes-Benz Klasa C W205 180 Navi*Klimatronik,171000,1600 cm3,2015,diesel,65 700zł
https://gratka.pl/motoryzacja/kia-stonic-automat-t-gdi/ob/30683625,Kia Stonic Automat*T-GDi,34000,1000 cm3,2019,benzyna,48 500zł
https://gratka.pl/motoryzacja/ford-kuga-ii-navi-klimatronik/ob/30683621,Ford Kuga II Navi*Klimatronik*,87000,2000 cm3,2016,diesel,63 900zł
https://gratka.pl/motoryzacja/ford-fiesta-ix-active-navi-klimatronik/ob/30683619,Ford Fiesta IX Active*Navi*Klimatronik,17000,1000 cm3,2018,benzyna,35 500zł
https://gratka.pl/motoryzacja/ford-ecosport-ii-klimatronik-navi-pdc-z-niemiec-sliczny/ob/30683615,Ford EcoSport II Klimatronik*Navi*PDC*z Niemiec*Śliczny,17000,1000 cm3,2020,benzyna,73 999zł
https://gratka.pl/motoryzacja/citroen-c4-ii-klimatronik-navi-sliczny/ob/30683613,Citroen C4 II Klimatronik*Navi*Śliczny,201055,1600 cm3,2018,diesel,38 888zł
https://gratka.pl/motoryzacja/citroen-c3-iii-klimatronik-navi/ob/30683607,Citroen C3 III Klimatronik*Navi*,61000,1200 cm3,2018,benzyna,46 600zł
https://gratka.pl/motoryzacja/bmw-seria-1-116-sport-line-klimatronik-pdc-sliczna/ob/30683605,BMW SERIA 1 116 Sport Line*Klimatronik*PDC*Śliczna,149000,1600 cm3,2012,benzyna,39 900zł
https://gratka.pl/motoryzacja/audi-a8-iii-d4-long-matrix-full-opcja/ob/30683601,Audi A8 III (D4) Long*Matrix**Full Opcja*,280000,4100 cm3,2015,diesel,165 555zł
https://gratka.pl/motoryzacja/skoda-octavia-iii/ob/30682131,Skoda Octavia III,86000,2000 cm3,2021,diesel,119 000zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-118d-m-sport-m-performance-2-0-118d-m-sport-m-performance-150km/ob/30673449,BMW SERIA 1 F40 118d M Sport M Performance 2.0 118d M Sport M Performance (150KM) |,NaN,1995 cm3,2023,diesel,154 800zł
https://gratka.pl/motoryzacja/bmw-x4-ii-xm40d-m40d-3-0-340km-panorama-fotele-m-aktywny-tempomat/ob/30673387,BMW X4 II xM40d M40d 3.0 (340KM) | + Panorama + Fotele M + Aktywny tempomat,NaN,2993 cm3,2023,diesel,408 600zł
https://gratka.pl/motoryzacja/bmw-edrive-35-m-sport-286km-m-shadowline/ob/30673381,BMW eDrive 35 M Sport (286KM) | M Shadowline,NaN,NaN,2023,napęd elektryczny,286 900zł
https://gratka.pl/motoryzacja/bmw-x5-g05-m-competition-4-4-625km-pakiet-m-driver/ob/30673049,BMW X5 G05 M Competition 4.4 (625KM) | Pakiet M Driver,NaN,4395 cm3,2023,benzyna,678 700zł
https://gratka.pl/motoryzacja/peugeot-2008/ob/30665593,Peugeot 2008,112000,1200 cm3,2017,benzyna,44 900zł
https://gratka.pl/motoryzacja/peugeot-508-i/ob/30665525,Peugeot 508 I,68000,2000 cm3,2014,diesel,44 900zł
https://gratka.pl/motoryzacja/citroen-c-elysee-ii/ob/30664833,Citroen C-Elysée II,140000,1600 cm3,2018,diesel,34 900zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-mhev-xdrive30d-mhev-3-0-pakiet-sportowy-m-pakiet-busin/ob/30664807,BMW X6 G06 xDrive30d mHEV xDrive30d mHEV 3.0 | Pakiet sportowy M + Pakiet Busin,NaN,2993 cm3,2023,diesel,421 600zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-mhev-sport-aut-3-0-286km-pakiet-sportowy-m/ob/30663637,BMW X6 G06 xDrive30d mHEV sport-aut 3.0 (286KM) | Pakiet sportowy M,NaN,2993 cm3,2023,diesel,392 800zł
https://gratka.pl/motoryzacja/bmw-seria-3-touring-330i-xdrive-m-sport-2-0-245km-pakiet-m-sport/ob/30661061,BMW SERIA 3 Touring 330i xDrive M Sport 2.0 (245KM) | Pakiet M Sport,NaN,1998 cm3,2023,benzyna,272 000zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-m-sport-3-0-286km-pakiet-comfort/ob/30660589,BMW X6 G06 xDrive30d M Sport 3.0 (286KM) | Pakiet Comfort,NaN,2993 cm3,2023,diesel,438 000zł
https://gratka.pl/motoryzacja/bmw-x7-m-sport-m-sport-3-0-xdrive40i-381km-pakiet-m-pro-comfort-h/ob/30658597,BMW X7 M Sport M Sport 3.0 xDrive40i (381KM) | + Pakiet M Pro + Comfort + H,NaN,2998 cm3,2023,benzyna,523 500zł
https://gratka.pl/motoryzacja/volkswagen-passat-b5-volkswagen-passat-1-6-lpg/ob/30658345,Volkswagen Passat B5 Volkswagen Passat 1.6 + LPG,300000,1600 cm3,1998,benzyna + gaz,2 600zł
https://gratka.pl/motoryzacja/bmw-x3-g01-xdrive20d-m-sport-2-0-190km-pakiet-innowacji/ob/30651369,BMW X3 G01 xDrive20d M Sport 2.0 (190KM) | Pakiet Innowacji,NaN,1995 cm3,2023,diesel,280 300zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-m-sport-3-0-286km-pakiet-sportowy-m/ob/30649463,BMW X6 G06 xDrive30d M Sport 3.0 (286KM) | Pakiet sportowy M,NaN,2993 cm3,2023,diesel,403 300zł
https://gratka.pl/motoryzacja/ford-s-max-iv/ob/30649451,Ford S-MAX IV,52000,1997 cm3,2019,diesel,119 000zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-m-sport-3-0-xdrive30d-m-sport-286km-zestaw-hifi-harman/ob/30645827,BMW X6 G06 xDrive30d M Sport 3.0 xDrive30d M Sport (286KM) | Zestaw HiFi Harman,NaN,2993 cm3,2023,diesel,403 300zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive40i-m-sport-xdrive40i-m-sport-3-0-381km/ob/30634323,BMW X5 G05 xDrive40i M Sport xDrive40i M Sport 3.0 (381KM),NaN,2998 cm3,2023,benzyna,462 300zł
https://gratka.pl/motoryzacja/bmw-seria-4-ii-f36-m4-competition-m-xdrive-3-0-m4-competition-m-xdrive-510km-pakiet/ob/30634129,BMW SERIA 4 II (F36) M4 Competition M xDrive 3.0 M4 Competition M xDrive (510KM) | Pakiet,NaN,2993 cm3,2023,benzyna,519 700zł
https://gratka.pl/motoryzacja/bmw-seria-7-750e-xdrive-m-sport-3-0-750e-xdrive-m-sport-489km-pakiet-executiv/ob/30633705,BMW SERIA 7 750e xDrive M Sport 3.0 750e xDrive M Sport (489KM) |Pakiet Executiv,NaN,2998 cm3,2023,technologia hybrydowa,751 500zł
https://gratka.pl/motoryzacja/bmw-seria-7-740d-xdrive-m-sport-740d-xdrive-m-sport-3-0-286km/ob/30632069,BMW SERIA 7 740d xDrive M Sport 740d xDrive M Sport 3.0 (286KM),NaN,2993 cm3,2023,diesel,550 800zł
https://gratka.pl/motoryzacja/bmw-seria-4-ii-f36-m-sport-2-0-430i-m-sport-245km-pakiet-business-class/ob/30631539,BMW SERIA 4 II (F36) M Sport 2.0 430i M Sport (245KM) | Pakiet Business Class,NaN,1998 cm3,2023,benzyna,298 500zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-m-sport-3-0-xdrive30d-m-sport-286km-pakiet-business-cl/ob/30631527,BMW X6 G06 xDrive30d M Sport 3.0 xDrive30d M Sport (286KM) | Pakiet Business Cl,NaN,2993 cm3,2023,diesel,450 500zł
https://gratka.pl/motoryzacja/peugeot-3008-i/ob/30631525,Peugeot 3008 I,292000,1997 cm3,2009,diesel,19 900zł
https://gratka.pl/motoryzacja/mazda-323f-mazda-323f-1-5-94r/ob/30631173,Mazda 323F Mazda 323f 1.5 94r,255441,1489 cm3,1994,benzyna,2 950zł
https://gratka.pl/motoryzacja/peugeot-partner-ii/ob/30616755,Peugeot Partner II,146000,1600 cm3,2014,diesel,32 500zł
https://gratka.pl/motoryzacja/kia-picanto-ii/ob/30616745,Kia Picanto II,35000,1200 cm3,2017,benzyna,41 900zł
https://gratka.pl/motoryzacja/peugeot-3008-i/ob/30616623,Peugeot 3008 I,197000,1997 cm3,2012,diesel,33 900zł
https://gratka.pl/motoryzacja/volkswagen-golf-vii/ob/30616555,Volkswagen Golf VII .,126705,1390 cm3,2012,benzyna,19 900zł
https://gratka.pl/motoryzacja/volkswagen-polo-v/ob/30615587,Volkswagen Polo V,193000,1198 cm3,2010,diesel,19 900zł
https://gratka.pl/motoryzacja/opel-corsa-d-ekonomiczny-silnik/ob/30610891,Opel Corsa D Ekonomiczny silnik .,179000,1248 cm3,2011,diesel,17 900zł
https://gratka.pl/motoryzacja/opel-astra-j/ob/30610245,Opel Astra J,172000,1700 cm3,2009,diesel,14 900zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-118i-m-sport-1-5-136km-obramowania-m-shadowline/ob/30609559,BMW SERIA 1 F40 118i M Sport 1.5 (136KM) | Obramowania M Shadowline,NaN,1499 cm3,2023,benzyna,162 300zł
https://gratka.pl/motoryzacja/bmw-x3-g01-xdrive20d-m-sport-2-0-xdrive20d-m-sport-190km-pakiet-innowacji/ob/30608885,BMW X3 G01 xDrive20d M Sport 2.0 xDrive20d M Sport (190KM) | Pakiet Innowacji,NaN,1995 cm3,2023,diesel,280 400zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-m-sport-xdrive30d-m-sport-3-0-286km/ob/30608291,BMW X5 G05 xDrive30d M sport xDrive30d M sport 3.0 (286KM),NaN,2993 cm3,2023,diesel,424 000zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-118i-m-sport-118i-m-sport-1-5-136km/ob/30607941,BMW SERIA 1 F40 118i M Sport 118i M Sport 1.5 (136KM),NaN,1499 cm3,2023,benzyna,170 900zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive40d-m-sport-xdrive40d-m-sport-3-0-340km/ob/30607221,BMW X5 G05 xDrive40d M sport xDrive40d M sport 3.0 (340KM),NaN,2993 cm3,2023,diesel,431 800zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive25d-sport-2-0-xdrive25d-sport-231km-pakiet-business-class/ob/30606981,BMW X5 G05 xDrive25d sport 2.0 xDrive25d sport (231KM) | Pakiet Business Class,NaN,1995 cm3,2022,diesel,340 900zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive40i-m-sport-xdrive40i-m-sport-3-0-340km/ob/30606679,BMW X5 G05 xDrive40i M Sport xDrive40i M Sport 3.0 (340KM),NaN,2998 cm3,2023,benzyna,414 000zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive40i-m-sport-xdrive40i-m-sport-3-0-340km/ob/30606043,BMW X5 G05 xDrive40i M sport xDrive40i M sport 3.0 (340KM),NaN,2998 cm3,2023,benzyna,421 400zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive25d-m-sport-xdrive25d-m-sport-2-0-pakiet-sportowy-m-pakie/ob/30605991,BMW X5 G05 xDrive25d M Sport xDrive25d M Sport 2.0 | Pakiet sportowy M + Pakie,NaN,1995 cm3,2023,diesel,332 600zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-128ti-sport-2-0-265km-pakiet-sportowy-m-pro/ob/30605691,BMW SERIA 1 F40 128ti Sport 2.0 (265KM) | Pakiet sportowy M Pro,NaN,1998 cm3,2023,benzyna,223 000zł
https://gratka.pl/motoryzacja/bmw-seria-2-218i-m-sport-gran-coupe-1-5-136km-pakiet-sportowy-m/ob/30589923,BMW SERIA 2 218i M Sport Gran Coupe 1.5 (136KM) | Pakiet Sportowy M,12550,1499 cm3,2022,benzyna,165 000zł
https://gratka.pl/motoryzacja/bmw-x1-xdrive23d-m-sport-xdrive23d-m-sport-2-0-197km/ob/30589877,BMW X1 xDrive23d M Sport xDrive23d M Sport 2.0 (197KM),12000,1995 cm3,2022,diesel,267 000zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-118i-m-sport-118i-m-sport-1-5-136km/ob/30589867,BMW SERIA 1 F40 118i M Sport 118i M Sport 1.5 (136KM),NaN,1499 cm3,2023,benzyna,186 500zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive40d-xdrive40d-3-0-340km/ob/30589861,BMW X6 G06 xDrive40d xDrive40d 3.0 (340KM),NaN,2993 cm3,2023,diesel,468 900zł
https://gratka.pl/motoryzacja/bmw-seria-3-m3-competition-sport-3-0-m3-competition-sport-510km-pakiet-conne/ob/30589619,BMW SERIA 3 M3 Competition sport 3.0 M3 Competition sport (510KM) | Pakiet Conne,NaN,2993 cm3,2023,benzyna,513 600zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-sport-3-0-xdrive30d-sport-286km-pakiet-sportowy-m/ob/30589601,BMW X5 G05 xDrive30d sport 3.0 xDrive30d sport (286KM) | Pakiet sportowy M,NaN,2993 cm3,2023,diesel,394 700zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-xdrive30d-3-0-pakiet-sportowy-m-nerki-bmw-iconic-gl/ob/30588787,BMW X6 G06 xDrive30d xDrive30d 3.0 | Pakiet sportowy M + Nerki BMW 'Iconic Gl,NaN,2993 cm3,2023,diesel,403 100zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-3-0-xdrive30d-286km-pakiet-sportowy-m/ob/30585599,BMW X6 G06 xDrive30d 3.0 xDrive30d (286KM) | Pakiet sportowy M,NaN,2993 cm3,2023,diesel,422 300zł
https://gratka.pl/motoryzacja/toyota-avensis-iv/ob/30584643,Toyota Avensis IV,37000,1800 cm3,2016,benzyna,69 900zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive40d-m-sport-3-0-xdrive40d-m-sport-340km-pakiet-innowacji/ob/30576191,BMW X6 G06 xDrive40d M sport 3.0 xDrive40d M sport (340KM) | Pakiet Innowacji,NaN,2993 cm3,2023,diesel,537 600zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-120i-m-sport-120i-m-sport-2-0-178km/ob/30574193,BMW SERIA 1 F40 120i M Sport 120i M Sport 2.0 (178KM),NaN,1998 cm3,2023,benzyna,194 200zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-m-sport-xdrive30d-m-sport-3-0-286km/ob/30573809,BMW X5 G05 xDrive30d M Sport xDrive30d M Sport 3.0 (286KM),NaN,2993 cm3,2023,diesel,455 000zł
https://gratka.pl/motoryzacja/bmw-x7-xdrive40d-m-sport-3-0-xdrive40d-m-sport-340km-pakiet-sportowy/ob/30572821,BMW X7 xDrive40d M Sport 3.0 xDrive40d M Sport (340KM) | Pakiet sportowy,NaN,2993 cm3,2023,diesel,618 500zł
https://gratka.pl/motoryzacja/bmw-seria-7-740d-xdrive-m-sport-740d-xdrive-m-sport-3-0-286km/ob/30572687,BMW SERIA 7 740d xDrive M Sport 740d xDrive M Sport 3.0 (286KM),NaN,2993 cm3,2023,diesel,603 600zł
https://gratka.pl/motoryzacja/seat-altea-i/ob/30571979,SEAT Altea I .,175868,1896 cm3,2007,diesel,12 900zł
https://gratka.pl/motoryzacja/audi-a3-ii-8p/ob/30571973,Audi A3 II (8P) .,214716,1968 cm3,2007,diesel,15 900zł
https://gratka.pl/motoryzacja/peugeot-207/ob/30571953,Peugeot 207 .,161473,1398 cm3,2014,diesel,17 900zł
https://gratka.pl/motoryzacja/bmw-seria-2-220d-m-sport-2-0-190km/ob/30562775,BMW SERIA 2 220d M Sport 2.0 (190KM),10000,1995 cm3,2023,diesel,192 500zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive25d-m-sport-2-0-231km-pakiet-sportowy-m-pakiet-business/ob/30560465,BMW X5 G05 xDrive25d M Sport 2.0 (231KM) | Pakiet sportowy M + Pakiet Business,NaN,1995 cm3,2023,diesel,336 800zł
https://gratka.pl/motoryzacja/bmw-seria-3-330i-xdrive-touring-m-sport-2-0-330i-xdrive-touring-m-sport-245km/ob/30559029,BMW SERIA 3 330i xDrive Touring M Sport 2.0 330i xDrive Touring M Sport (245KM),NaN,1998 cm3,2023,benzyna,268 100zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-118i-m-sport-118i-m-sport-asystent-parkowania-ogrzewanie-foteli/ob/30557559,BMW SERIA 1 F40 118i M Sport 118i M Sport | Asystent parkowania + Ogrzewanie foteli,NaN,1499 cm3,2023,benzyna,150 400zł
https://gratka.pl/motoryzacja/ford-kuga-ii/ob/30557519,Ford Kuga II,192000,1997 cm3,2014,diesel,52 800zł
https://gratka.pl/motoryzacja/hyundai-kona-1-6-crdi-136-led-nawigacja-automat-kamera-parktronik/ob/30556683,"Hyundai Kona 1,6 CRDI / 136 Led, Nawigacja, Automat, Kamera, Parktronik,",56700,1598 cm3,2018,diesel,64 200zł
https://gratka.pl/motoryzacja/opel-corsa-e-opel-corsa-1-3-cdti-kamera-led-cosmo-klimatronik/ob/30556679,"Opel Corsa E Opel Corsa 1,3 CDTI Kamera, Led, COSMO, Klimatronik",206600,1248 cm3,2015,diesel,30 500zł
https://gratka.pl/motoryzacja/volkswagen-cc-ii-cc-2-0-tdi-alkantara-xenon-klimatronik-nawigacja/ob/30556677,"Volkswagen CC II CC 2,0 tdi Alkantara, Xenon, Klimatronik, Nawigacja",169000,1968 cm3,2014,diesel,56 900zł
https://gratka.pl/motoryzacja/bmw-seria-4-ii-f36-m-sport-sport-aut-2-0-430i-m-sport-245km-pakiet-business-class/ob/30552357,BMW SERIA 4 II (F36) M Sport sport-aut 2.0 430i M Sport (245KM) | Pakiet Business Class,NaN,1998 cm3,2023,benzyna,322 100zł
https://gratka.pl/motoryzacja/bmw-seria-5-vii-f90-m-sport-3-0-540i-xdrive-m-sport-333km-pakiet-business-class/ob/30552343,BMW SERIA 5 VII (F90) M Sport 3.0 540i xDrive M Sport (333KM) | Pakiet Business Class,NaN,2998 cm3,2023,benzyna,341 300zł
https://gratka.pl/motoryzacja/bmw-x7-xdrive40i-m-sport-3-0-381km-pakiet-sportowy-m-pro/ob/30552135,BMW X7 xDrive40i M Sport 3.0 (381KM) | Pakiet sportowy M Pro,NaN,2998 cm3,2023,benzyna,520 600zł
https://gratka.pl/motoryzacja/bmw-x3-g01-m-sport-2-0-xdrive20d-190km-m-sport-ogrzewanie-foteli-przednich/ob/30551385,BMW X3 G01 M Sport 2.0 xDrive20d (190KM) M Sport | Ogrzewanie foteli przednich,NaN,1995 cm3,2023,diesel,249 000zł
https://gratka.pl/motoryzacja/bmw-seria-5-vii-f90-touring-540d-xdrive-m-sport-3-0-340km/ob/30549531,BMW SERIA 5 VII (F90) touring 540d xDrive M Sport 3.0 (340KM),NaN,2993 cm3,2023,diesel,365 100zł
